cnpj;dsc_saude_tributaria;dt_carga
18810045000197;Cinza;04/06/2023
18810180000132;Cinza;04/06/2023
18810848000141;Cinza;04/06/2023
18813859000185;Cinza;04/06/2023
18815491000194;Cinza;04/06/2023
18829340000195;Amarela;04/06/2023
18839946000101;Cinza;04/06/2023
18842483000137;Cinza;04/06/2023
18845143000160;Cinza;04/06/2023
18847860000120;Cinza;04/06/2023
18850286000160;Cinza;04/06/2023
18851424000125;Cinza;04/06/2023
18866823000160;Cinza;04/06/2023
18870897000170;Cinza;04/06/2023
18871318000103;Vermelho;04/06/2023
18873376000176;Cinza;04/06/2023
18885351000192;Cinza;04/06/2023
18885894000100;Verde;04/06/2023
18889644000148;Cinza;04/06/2023
18890664000139;Cinza;04/06/2023
18891369000105;Cinza;04/06/2023
18897013000170;Cinza;04/06/2023
18903899000118;Cinza;04/06/2023
18909716000171;Cinza;04/06/2023
18916771000199;Cinza;04/06/2023
18917684000156;Cinza;04/06/2023
18920861000153;Cinza;04/06/2023
18934426000188;Cinza;04/06/2023
18945829000122;Verde;04/06/2023
18951263000141;Cinza;04/06/2023
18955488000176;Cinza;04/06/2023
18977980000142;Cinza;04/06/2023
18990845000137;Cinza;04/06/2023
18995631000153;Verde;04/06/2023
18999919000104;Cinza;04/06/2023
19009318000161;Cinza;04/06/2023
19012631000159;Cinza;04/06/2023
19015874000140;Verde;04/06/2023
19016293000123;Cinza;04/06/2023
19029652000187;Cinza;04/06/2023
19034457000145;Cinza;04/06/2023
19034964000189;Cinza;04/06/2023
19035002000144;Vermelho;04/06/2023
19036161000163;Verde;04/06/2023
19050438000102;Cinza;04/06/2023
19055373000198;Cinza;04/06/2023
19056227000187;Cinza;04/06/2023
19062279000166;Cinza;04/06/2023
19063751000185;Amarela;04/06/2023
19067692000113;Cinza;04/06/2023
19085678000142;Vermelho;04/06/2023
19092402000191;Cinza;04/06/2023
19097159000102;Cinza;04/06/2023
19109337000160;Cinza;04/06/2023
19111866000106;Cinza;04/06/2023
19112464000118;Cinza;04/06/2023
19140729000191;Cinza;04/06/2023
19141414000169;Cinza;04/06/2023
19148091000135;Vermelho;04/06/2023
19150241000145;Cinza;04/06/2023
19152300000114;Cinza;04/06/2023
19158160000191;Cinza;04/06/2023
19158291000179;Cinza;04/06/2023
19160148000111;Cinza;04/06/2023
19180869000193;Verde;04/06/2023
19182135000143;Cinza;04/06/2023
19191730000145;Cinza;04/06/2023
19192227000104;Cinza;04/06/2023
19195873000125;Verde;04/06/2023
19197854000138;Cinza;04/06/2023
19206052000147;Cinza;04/06/2023
19207017000142;Cinza;04/06/2023
19210311000103;Vermelho;04/06/2023
19219319000130;Verde;04/06/2023
19227356000190;Cinza;04/06/2023
19228183000125;Cinza;04/06/2023
19239147000167;Cinza;04/06/2023
19259028000176;Vermelho;04/06/2023
19261443000164;Cinza;04/06/2023
19265363000187;Cinza;04/06/2023
19267316000172;Cinza;04/06/2023
19267423000109;Cinza;04/06/2023
19282344000169;Cinza;04/06/2023
19291425000125;Cinza;04/06/2023
19312117000139;Cinza;04/06/2023
19340286000182;Cinza;04/06/2023
19343221000190;Cinza;04/06/2023
19350299000132;Cinza;04/06/2023
19352149000168;Cinza;04/06/2023
19354045000192;Vermelho;04/06/2023
19354200000170;Verde;04/06/2023
19360299000113;Cinza;04/06/2023
19360542000101;Cinza;04/06/2023
19364806000197;Verde;04/06/2023
19378769000176;Verde;04/06/2023
19385674000180;Cinza;04/06/2023
19389845000149;Cinza;04/06/2023
19394185000194;Vermelho;04/06/2023
19398442000247;Cinza;04/06/2023
19412994000181;Cinza;04/06/2023
19414919000150;Cinza;04/06/2023
19421424000158;Cinza;04/06/2023
19422594000157;Cinza;04/06/2023
19422937000183;Cinza;04/06/2023
19435128000106;Cinza;04/06/2023
19451777000109;Cinza;04/06/2023
19457042000184;Cinza;04/06/2023
19464280000117;Cinza;04/06/2023
19464434000170;Vermelho;04/06/2023
19470683000179;Cinza;04/06/2023
19473869000181;Cinza;04/06/2023
19483564000150;Cinza;04/06/2023
19484499000188;Cinza;04/06/2023
19493874000156;Cinza;04/06/2023
19497169000127;Cinza;04/06/2023
19497616000148;Cinza;04/06/2023
19513959000159;Cinza;04/06/2023
19516832000193;Cinza;04/06/2023
19518890000156;Verde;04/06/2023
19519090000150;Cinza;04/06/2023
19526748000150;Verde;04/06/2023
19529385000107;Cinza;04/06/2023
19532137000115;Cinza;04/06/2023
19535174000187;Verde;04/06/2023
19538782000145;Cinza;04/06/2023
19541767000156;Cinza;04/06/2023
19546281000100;Cinza;04/06/2023
19548250000199;Cinza;04/06/2023
19555506000195;Verde;04/06/2023
19556856000176;Cinza;04/06/2023
19564750000114;Cinza;04/06/2023
19567993000106;Cinza;04/06/2023
19573984000128;Cinza;04/06/2023
19575724000272;Cinza;04/06/2023
19590592000177;Cinza;04/06/2023
19591056000196;Verde;04/06/2023
19591334000105;Cinza;04/06/2023
19598395000102;Cinza;04/06/2023
19602676000183;Cinza;04/06/2023
19605265000141;Cinza;04/06/2023
19608232000155;Cinza;04/06/2023
19610289000199;Cinza;04/06/2023
19611032000151;Verde;04/06/2023
19617549000158;Verde;04/06/2023
19619928000187;Cinza;04/06/2023
19622131000139;Cinza;04/06/2023
19624877000181;Cinza;04/06/2023
19624897000152;Cinza;04/06/2023
19626521000187;Cinza;04/06/2023
19633710000187;Cinza;04/06/2023
19638928000124;Cinza;04/06/2023
19642052000190;Cinza;04/06/2023
19644832000179;Vermelho;04/06/2023
19646550000100;Cinza;04/06/2023
19655726000190;Cinza;04/06/2023
19657178000138;Cinza;04/06/2023
19664246000196;Vermelho;04/06/2023
19672299000159;Cinza;04/06/2023
19681798000102;Cinza;04/06/2023
19681813000112;Verde;04/06/2023
19692767000408;Ni;04/06/2023
19697136000120;Cinza;04/06/2023
19700290000104;Cinza;04/06/2023
19702144000118;Cinza;04/06/2023
19707511000176;Cinza;04/06/2023
19707522000156;Cinza;04/06/2023
19712592000100;Cinza;04/06/2023
19719790000198;Amarela;04/06/2023
19729074000191;Verde;04/06/2023
19732496000116;Cinza;04/06/2023
19742667000198;Cinza;04/06/2023
19750948000192;Cinza;04/06/2023
19759428000140;Cinza;04/06/2023
19767299000132;Cinza;04/06/2023
19768162000100;Cinza;04/06/2023
19780020000150;Cinza;04/06/2023
19784759000130;Cinza;04/06/2023
19786768000160;Cinza;04/06/2023
19789659000105;Cinza;04/06/2023
19789945000758;Ni;04/06/2023
19792137000154;Cinza;04/06/2023
19792677000138;Cinza;04/06/2023
19795874000100;Cinza;04/06/2023
19796586000170;Cinza;04/06/2023
19807271000181;Vermelho;04/06/2023
19818301003090;Cinza;04/06/2023
19821095000132;Cinza;04/06/2023
19825028000196;Cinza;04/06/2023
19826201000170;Verde;04/06/2023
19837801000134;Cinza;04/06/2023
19851810000180;Cinza;04/06/2023
19853511000184;Cinza;04/06/2023
19855379000140;Cinza;04/06/2023
19860088000140;Cinza;04/06/2023
19860102000105;Cinza;04/06/2023
19878781000220;Cinza;04/06/2023
19885713000108;Cinza;04/06/2023
19889248000183;Cinza;04/06/2023
19895411000110;Cinza;04/06/2023
19905875000160;Cinza;04/06/2023
19905913000185;Cinza;04/06/2023
19912219000195;Cinza;04/06/2023
19917117000162;Cinza;04/06/2023
19927317000104;Cinza;04/06/2023
19933087000188;Cinza;04/06/2023
19937082000123;Cinza;04/06/2023
19937407000178;Cinza;04/06/2023
19954852000146;Cinza;04/06/2023
19968588000108;Verde;04/06/2023
19973509000149;Cinza;04/06/2023
19978793000146;Verde;04/06/2023
19979473000453;Cinza;04/06/2023
19979704000186;Cinza;04/06/2023
19983633000195;Cinza;04/06/2023
20001134000134;Cinza;04/06/2023
20004906000191;Cinza;04/06/2023
20005860000125;Cinza;04/06/2023
20012303000131;Verde;04/06/2023
20017190000167;Cinza;04/06/2023
20017310000126;Verde;04/06/2023
20023681000110;Cinza;04/06/2023
20027323000186;Cinza;04/06/2023
20028001000151;Cinza;04/06/2023
20038574000166;Cinza;04/06/2023
20039419000164;Cinza;04/06/2023
20040886000104;Cinza;04/06/2023
20074637000130;Cinza;04/06/2023
20082306000141;Cinza;04/06/2023
20083677000148;Cinza;04/06/2023
20084918000173;Cinza;04/06/2023
20092526000156;Verde;04/06/2023
20105047000127;Cinza;04/06/2023
20114752000190;Cinza;04/06/2023
20124606000146;Cinza;04/06/2023
20131858000100;Cinza;04/06/2023
20139885000111;Cinza;04/06/2023
20140417000167;Verde;04/06/2023
20152844000165;Verde;04/06/2023
20156598000110;Cinza;04/06/2023
20158081000160;Cinza;04/06/2023
20166647000103;Vermelho;04/06/2023
20169282000162;Cinza;04/06/2023
20174039000132;Cinza;04/06/2023
20179260000183;Verde;04/06/2023
20181703000170;Cinza;04/06/2023
20181992000108;Cinza;04/06/2023
20187200000102;Cinza;04/06/2023
20190092000127;Cinza;04/06/2023
20191230000192;Cinza;04/06/2023
20194127000104;Cinza;04/06/2023
20199781000100;Cinza;04/06/2023
20204123000151;Cinza;04/06/2023
20207382000136;Cinza;04/06/2023
20209313000161;Cinza;04/06/2023
20222771000130;Cinza;04/06/2023
20230788000130;Cinza;04/06/2023
20245626000175;Cinza;04/06/2023
20246483000116;Cinza;04/06/2023
20247322000147;Cinza;04/06/2023
20258278000170;Cinza;04/06/2023
20260373000109;Cinza;04/06/2023
20262437000100;Cinza;04/06/2023
20266434000145;Verde;04/06/2023
20267550000189;Cinza;04/06/2023
20271573000167;Cinza;04/06/2023
20281948000170;Cinza;04/06/2023
20285882000196;Cinza;04/06/2023
20286157000132;Cinza;04/06/2023
20295649000194;Cinza;04/06/2023
20308577000253;Ni;04/06/2023
20327289000246;Verde;04/06/2023
20333877000101;Cinza;04/06/2023
20334881000194;Verde;04/06/2023
20335153000288;Ni;04/06/2023
20347188000156;Cinza;04/06/2023
20369653000150;Cinza;04/06/2023
20381877000420;Cinza;04/06/2023
20385776000184;Cinza;04/06/2023
20387798000183;Cinza;04/06/2023
20391353000177;Cinza;04/06/2023
20403792000152;Cinza;04/06/2023
20408193000121;Cinza;04/06/2023
20409977000174;Cinza;04/06/2023
20416159000107;Cinza;04/06/2023
20438658000197;Verde;04/06/2023
20449811000181;Cinza;04/06/2023
20449887000107;Cinza;04/06/2023
20452752000109;Cinza;04/06/2023
20460258000188;Cinza;04/06/2023
20461685000423;Ni;04/06/2023
20468672000133;Cinza;04/06/2023
20470099000100;Cinza;04/06/2023
20477242000188;Cinza;04/06/2023
20480254000161;Cinza;04/06/2023
20496257000193;Cinza;04/06/2023
20497694000121;Cinza;04/06/2023
20516131000133;Cinza;04/06/2023
20518593000190;Verde;04/06/2023
20518655000163;Cinza;04/06/2023
20535089000106;Cinza;04/06/2023
20536375001400;Ni;04/06/2023
20545054000140;Cinza;04/06/2023
20546384000150;Cinza;04/06/2023
20548537000106;Cinza;04/06/2023
20552597000194;Cinza;04/06/2023
20572293000199;Cinza;04/06/2023
20600043000115;Cinza;04/06/2023
20603820000185;Cinza;04/06/2023
20613393000116;Verde;04/06/2023
20617539000100;Cinza;04/06/2023
20619546000132;Cinza;04/06/2023
20626360000100;Cinza;04/06/2023
20628027000130;Cinza;04/06/2023
20629825000187;Cinza;04/06/2023
20631930000150;Cinza;04/06/2023
20634869000103;Cinza;04/06/2023
20640401000113;Vermelho;04/06/2023
20645577000168;Cinza;04/06/2023
20646038000143;Cinza;04/06/2023
20648896000127;Cinza;04/06/2023
20654202001217;Ni;04/06/2023
20659858000170;Cinza;04/06/2023
20661523000196;Verde;04/06/2023
20662319000270;Ni;04/06/2023
20673581000130;Cinza;04/06/2023
20676569000189;Verde;04/06/2023
20677255000109;Cinza;04/06/2023
20679065000112;Cinza;04/06/2023
20681568000122;Cinza;04/06/2023
20688973000172;Cinza;04/06/2023
20694066000136;Cinza;04/06/2023
20704498000180;Cinza;04/06/2023
20713120000143;Cinza;04/06/2023
20740161000129;Cinza;04/06/2023
20740870000104;Cinza;04/06/2023
20742125000102;Cinza;04/06/2023
20747355000156;Cinza;04/06/2023
20747707000173;Cinza;04/06/2023
20755990000185;Cinza;04/06/2023
20756015000191;Vermelho;04/06/2023
20756556000110;Cinza;04/06/2023
20764276000153;Verde;04/06/2023
20764639000150;Cinza;04/06/2023
20772793000174;Vermelho;04/06/2023
20777943000132;Cinza;04/06/2023
20781579000184;Cinza;04/06/2023
20783586000115;Cinza;04/06/2023
20784383000143;Cinza;04/06/2023
20793835000153;Cinza;04/06/2023
20799183000164;Vermelho;04/06/2023
20799624000128;Cinza;04/06/2023
20806206000110;Cinza;04/06/2023
20806500000122;Cinza;04/06/2023
20813253000191;Cinza;04/06/2023
20832845000150;Cinza;04/06/2023
20835113000114;Cinza;04/06/2023
20842901000138;Cinza;04/06/2023
20854859000175;Cinza;04/06/2023
20862650000315;Cinza;04/06/2023
20869662000100;Cinza;04/06/2023
20872246000160;Cinza;04/06/2023
20876023000171;Vermelho;04/06/2023
20878601000109;Cinza;04/06/2023
20893640000185;Verde;04/06/2023
20893726000108;Cinza;04/06/2023
20894845000185;Cinza;04/06/2023
20894972000184;Cinza;04/06/2023
20898291000194;Cinza;04/06/2023
20905366000117;Cinza;04/06/2023
20934042000107;Cinza;04/06/2023
20934984000195;Cinza;04/06/2023
20935859000108;Cinza;04/06/2023
20941625000165;Cinza;04/06/2023
20947821000147;Cinza;04/06/2023
20952326000126;Cinza;04/06/2023
20954276000116;Cinza;04/06/2023
20985942000183;Cinza;04/06/2023
20988234000104;Cinza;04/06/2023
20995226000187;Cinza;04/06/2023
20998884000122;Cinza;04/06/2023
21001640000609;Ni;04/06/2023
21004634000192;Cinza;04/06/2023
21011102000182;Cinza;04/06/2023
21012284000106;Cinza;04/06/2023
21016518000193;Amarela;04/06/2023
21016890000108;Cinza;04/06/2023
21018441000190;Vermelho;04/06/2023
21018518000122;Cinza;04/06/2023
21019307000104;Cinza;04/06/2023
21020240000128;Cinza;04/06/2023
21028562000113;Cinza;04/06/2023
21031641000183;Cinza;04/06/2023
21033682000109;Verde;04/06/2023
21033799000192;Cinza;04/06/2023
21046128000166;Cinza;04/06/2023
21046501000189;Cinza;04/06/2023
21067337000196;Cinza;04/06/2023
21071835000102;Cinza;04/06/2023
21071934000194;Cinza;04/06/2023
21074135000171;Cinza;04/06/2023
21082291000184;Cinza;04/06/2023
21083038000145;Cinza;04/06/2023
21083705000190;Cinza;04/06/2023
21085992000177;Cinza;04/06/2023
21101114000106;Cinza;04/06/2023
21121755000114;Cinza;04/06/2023
21121913000136;Cinza;04/06/2023
21131236000137;Cinza;04/06/2023
21132306000171;Verde;04/06/2023
21165619000126;Cinza;04/06/2023
21165888000192;Cinza;04/06/2023
21168293000190;Cinza;04/06/2023
21168564000108;Cinza;04/06/2023
21172410000190;Cinza;04/06/2023
21181846000145;Cinza;04/06/2023
21190536000197;Cinza;04/06/2023
21195421000195;Cinza;04/06/2023
21209500000108;Cinza;04/06/2023
21213390000158;Cinza;04/06/2023
21217924000114;Cinza;04/06/2023
21218027000125;Cinza;04/06/2023
21226668000121;Cinza;04/06/2023
21229144000194;Cinza;04/06/2023
21232229000202;Ni;04/06/2023
21233634000164;Cinza;04/06/2023
21237666000138;Cinza;04/06/2023
21238551000168;Cinza;04/06/2023
21240146000184;Cinza;04/06/2023
21253347000116;Cinza;04/06/2023
21255567000189;Cinza;04/06/2023
21260730000100;Cinza;04/06/2023
21262912000101;Cinza;04/06/2023
21267076000310;Ni;04/06/2023
21268047000100;Cinza;04/06/2023
21291646000145;Cinza;04/06/2023
21299700000107;Cinza;04/06/2023
21301587000149;Verde;04/06/2023
21303024000190;Cinza;04/06/2023
21314559000166;Amarela;04/06/2023
21315394000147;Vermelho;04/06/2023
21323452000184;Cinza;04/06/2023
21336754000197;Cinza;04/06/2023
21338232000124;Cinza;04/06/2023
21340829000103;Cinza;04/06/2023
21347027000125;Cinza;04/06/2023
21353909000101;Cinza;04/06/2023
21358948000193;Cinza;04/06/2023
21369558000119;Cinza;04/06/2023
21371634000120;Cinza;04/06/2023
21378415000173;Cinza;04/06/2023
21382357000151;Cinza;04/06/2023
21382459000177;Cinza;04/06/2023
21384333000131;Cinza;04/06/2023
21394594000132;Cinza;04/06/2023
21402527000112;Cinza;04/06/2023
21406997000154;Cinza;04/06/2023
21418344000195;Verde;04/06/2023
21419757000194;Cinza;04/06/2023
21420632000184;Cinza;04/06/2023
21438193000137;Cinza;04/06/2023
21451021000101;Cinza;04/06/2023
21455312000160;Cinza;04/06/2023
21457092000103;Cinza;04/06/2023
21461430000180;Cinza;04/06/2023
21461494000181;Cinza;04/06/2023
21468645000123;Cinza;04/06/2023
21476962000191;Cinza;04/06/2023
21479390000102;Cinza;04/06/2023
21483779000113;Cinza;04/06/2023
21495595000173;Cinza;04/06/2023
21496333000123;Cinza;04/06/2023
21499548000106;Cinza;04/06/2023
21500282000166;Cinza;04/06/2023
21503641000139;Cinza;04/06/2023
21508542000140;Verde;04/06/2023
21509465000142;Cinza;04/06/2023
21509951000160;Cinza;04/06/2023
21511244000109;Cinza;04/06/2023
21525063000131;Cinza;04/06/2023
21532158000344;Cinza;04/06/2023
21535833000127;Cinza;04/06/2023
21539578000190;Cinza;04/06/2023
21540860000198;Cinza;04/06/2023
21545556000133;Verde;04/06/2023
21550539000194;Cinza;04/06/2023
21554618000173;Vermelho;04/06/2023
21561365000165;Cinza;04/06/2023
21565285000188;Cinza;04/06/2023
21567114000198;Cinza;04/06/2023
21587264000163;Cinza;04/06/2023
21593004000109;Cinza;04/06/2023
21602411000127;Cinza;04/06/2023
21603311000115;Verde;04/06/2023
21604730000171;Cinza;04/06/2023
21605657000152;Cinza;04/06/2023
21608322000198;Cinza;04/06/2023
21608909000105;Cinza;04/06/2023
21611590000169;Cinza;04/06/2023
21612920000130;Cinza;04/06/2023
21616184000199;Cinza;04/06/2023
21619776000164;Cinza;04/06/2023
21630855000176;Cinza;04/06/2023
21635356000171;Cinza;04/06/2023
21643328000104;Vermelho;04/06/2023
21646115000128;Cinza;04/06/2023
21655494000112;Cinza;04/06/2023
21656561000113;Cinza;04/06/2023
21684026000176;Cinza;04/06/2023
21687874000139;Cinza;04/06/2023
21700753000180;Cinza;04/06/2023
21700825000199;Cinza;04/06/2023
21702084000185;Cinza;04/06/2023
21711217000180;Cinza;04/06/2023
21713840000171;Cinza;04/06/2023
21727592000118;Cinza;04/06/2023
21745500000122;Cinza;04/06/2023
21749357000147;Cinza;04/06/2023
21755141000194;Cinza;04/06/2023
21761581000154;Cinza;04/06/2023
21769695000140;Cinza;04/06/2023
21772951000159;Cinza;04/06/2023
21790559000132;Cinza;04/06/2023
21792934000183;Cinza;04/06/2023
21796162000158;Cinza;04/06/2023
21796483000152;Cinza;04/06/2023
21796522000111;Verde;04/06/2023
21797670000150;Cinza;04/06/2023
21799798000153;Cinza;04/06/2023
21801338000112;Cinza;04/06/2023
21803014000113;Vermelho;04/06/2023
21806168000169;Cinza;04/06/2023
21809714000115;Cinza;04/06/2023
21820565000195;Cinza;04/06/2023
21821983000105;Cinza;04/06/2023
21834625000200;Cinza;04/06/2023
21845086000395;Cinza;04/06/2023
21858783000119;Cinza;04/06/2023
21863165000167;Cinza;04/06/2023
21882863000100;Cinza;04/06/2023
21883618000117;Cinza;04/06/2023
21885096000192;Cinza;04/06/2023
21891479000173;Cinza;04/06/2023
21892735000147;Cinza;04/06/2023
21902407000184;Cinza;04/06/2023
21905694000186;Cinza;04/06/2023
21907763000190;Cinza;04/06/2023
21913651000142;Cinza;04/06/2023
21914664000136;Cinza;04/06/2023
21918236000181;Verde;04/06/2023
21922039000136;Cinza;04/06/2023
21923681000130;Cinza;04/06/2023
21931111000191;Cinza;04/06/2023
21941302000134;Cinza;04/06/2023
21941303000189;Cinza;04/06/2023
21941859000175;Verde;04/06/2023
21943143000107;Cinza;04/06/2023
21948087000101;Verde;04/06/2023
21950959000168;Verde;04/06/2023
21956781000162;Cinza;04/06/2023
21957696000119;Cinza;04/06/2023
21964144000138;Cinza;04/06/2023
21979382000117;Cinza;04/06/2023
21982991000125;Cinza;04/06/2023
21987983000171;Cinza;04/06/2023
21997199000144;Cinza;04/06/2023
22000009000135;Cinza;04/06/2023
22001019000195;Cinza;04/06/2023
22011705000147;Cinza;04/06/2023
22018689000114;Cinza;04/06/2023
22019942000154;Cinza;04/06/2023
22025131000166;Cinza;04/06/2023
22025303000100;Cinza;04/06/2023
22029500000199;Cinza;04/06/2023
22035505000124;Cinza;04/06/2023
22035769000188;Cinza;04/06/2023
22041299000165;Cinza;04/06/2023
22041828000120;Cinza;04/06/2023
22052304000135;Cinza;04/06/2023
22060720000185;Cinza;04/06/2023
22061061000100;Cinza;04/06/2023
22068537000126;Verde;04/06/2023
22069384000131;Cinza;04/06/2023
22069385000186;Cinza;04/06/2023
22069565000168;Cinza;04/06/2023
22085368000132;Cinza;04/06/2023
22087011000193;Cinza;04/06/2023
22093215000137;Cinza;04/06/2023
22113604000187;Cinza;04/06/2023
22126749000112;Cinza;04/06/2023
22132839000116;Cinza;04/06/2023
22163381000162;Verde;04/06/2023
22164114000100;Cinza;04/06/2023
22166206000129;Cinza;04/06/2023
22168825000152;Cinza;04/06/2023
22168922000145;Cinza;04/06/2023
22171667000190;Cinza;04/06/2023
22177362000195;Cinza;04/06/2023
22180216000119;Cinza;04/06/2023
22185448000160;Cinza;04/06/2023
22196266000194;Cinza;04/06/2023
22203096000128;Cinza;04/06/2023
22206038000158;Cinza;04/06/2023
22206931000183;Cinza;04/06/2023
22208911000141;Cinza;04/06/2023
22213082000195;Cinza;04/06/2023
22220967000111;Cinza;04/06/2023
22224031000169;Verde;04/06/2023
22233082000157;Cinza;04/06/2023
22240048000100;Cinza;04/06/2023
22243876000100;Cinza;04/06/2023
22249364000142;Cinza;04/06/2023
22251660000188;Cinza;04/06/2023
22252722000176;Cinza;04/06/2023
22254916000100;Vermelho;04/06/2023
22255450000168;Cinza;04/06/2023
22263017000174;Cinza;04/06/2023
22264390000140;Cinza;04/06/2023
22266175000188;Verde;04/06/2023
22267511000107;Cinza;04/06/2023
22270572000123;Verde;04/06/2023
22273699000104;Cinza;04/06/2023
22279256000112;Cinza;04/06/2023
22279542000188;Cinza;04/06/2023
