cnpj;optante_simples;optante_simei;dt_carga
33599841000116;true;true;04/06/2023
33603148000170;true;false;04/06/2023
33611500000119;false;false;04/06/2023
33622493000150;true;true;04/06/2023
33629474000156;true;false;04/06/2023
33637910000139;true;false;04/06/2023
33642918000193;true;true;04/06/2023
33647705000154;true;true;04/06/2023
33648670000178;true;true;04/06/2023
33649878000101;true;false;04/06/2023
33650401000146;true;false;04/06/2023
33653869000194;false;false;04/06/2023
33658632000104;true;true;04/06/2023
33664250000185;true;true;04/06/2023
33664552000153;true;true;04/06/2023
33667377000158;true;false;04/06/2023
33667402000101;false;false;04/06/2023
33668917000118;true;true;04/06/2023
33669501000114;true;true;04/06/2023
33672446000111;true;false;04/06/2023
33676627000116;true;true;04/06/2023
33679182000128;true;true;04/06/2023
33680846000250;NI;NI;04/06/2023
33686341000111;true;true;04/06/2023
33697095000284;false;false;04/06/2023
33698290000148;false;false;04/06/2023
33700381000170;true;true;04/06/2023
33701884000160;false;false;04/06/2023
33713253000161;true;true;04/06/2023
33720484000100;true;true;04/06/2023
33722001000107;true;false;04/06/2023
33723490000103;true;true;04/06/2023
33724625000155;true;false;04/06/2023
33725169000168;true;false;04/06/2023
33730034000190;true;false;04/06/2023
33731210000109;true;true;04/06/2023
33733343000114;true;false;04/06/2023
33734130000107;true;true;04/06/2023
33734570000164;true;true;04/06/2023
33735863000166;true;false;04/06/2023
33736092000121;true;false;04/06/2023
33741413000186;true;false;04/06/2023
33744722000100;true;false;04/06/2023
33751452000164;true;true;04/06/2023
33757363000125;true;true;04/06/2023
33757679000117;true;false;04/06/2023
33758190000160;true;true;04/06/2023
33758577000116;true;true;04/06/2023
33763229000137;true;false;04/06/2023
33766881000105;true;true;04/06/2023
33769407000137;false;false;04/06/2023
33769611000158;true;true;04/06/2023
33774920000116;true;true;04/06/2023
33777722000106;true;true;04/06/2023
33788851000108;true;true;04/06/2023
33788888000128;true;true;04/06/2023
33792413000105;true;true;04/06/2023
33800563000113;true;true;04/06/2023
33801486000116;true;true;04/06/2023
33807265000155;true;true;04/06/2023
33807475000143;false;false;04/06/2023
33818514000108;false;false;04/06/2023
33831884000185;false;false;04/06/2023
33835197000138;true;true;04/06/2023
33838092000132;true;true;04/06/2023
33838222000137;true;false;04/06/2023
33839910000111;false;false;04/06/2023
33842657000155;false;false;04/06/2023
33845248000102;true;true;04/06/2023
33845386000191;true;true;04/06/2023
33845806000130;true;true;04/06/2023
33849235000101;true;false;04/06/2023
33851161000148;true;true;04/06/2023
33851372000180;true;true;04/06/2023
33851872000112;true;false;04/06/2023
33855708000183;true;true;04/06/2023
33857062000173;true;true;04/06/2023
33857837000100;true;true;04/06/2023
33861525000170;false;false;04/06/2023
33861727000112;true;true;04/06/2023
33868096000163;true;false;04/06/2023
33873345000109;true;true;04/06/2023
33875234000131;true;false;04/06/2023
33876229000143;true;true;04/06/2023
33876516000153;true;true;04/06/2023
33878073000130;true;true;04/06/2023
33881162000135;true;true;04/06/2023
33887956000106;true;true;04/06/2023
33889299000136;true;false;04/06/2023
33891344000197;true;true;04/06/2023
33899060000147;true;true;04/06/2023
33900236000133;true;true;04/06/2023
33904547000170;false;false;04/06/2023
33907294000199;true;false;04/06/2023
33910771000175;true;false;04/06/2023
33911667000103;true;true;04/06/2023
33914833000117;true;false;04/06/2023
33916288000106;true;true;04/06/2023
33922750000170;true;true;04/06/2023
33924974000110;true;true;04/06/2023
33926145000177;true;true;04/06/2023
33932596000117;true;true;04/06/2023
33933728000125;true;true;04/06/2023
33935085000159;true;true;04/06/2023
33935598000160;true;true;04/06/2023
33938119000169;false;false;04/06/2023
33938251000170;true;true;04/06/2023
33940051000152;true;true;04/06/2023
33946782000105;true;true;04/06/2023
33948964000115;true;true;04/06/2023
33951075000107;true;true;04/06/2023
33956768000192;false;false;04/06/2023
33958175000165;true;false;04/06/2023
33958202000108;true;true;04/06/2023
33958695000178;false;false;04/06/2023
33960799000117;true;true;04/06/2023
33962383000138;true;true;04/06/2023
33965300000164;false;false;04/06/2023
33966230000169;true;false;04/06/2023
33966327000171;true;true;04/06/2023
33967340000145;false;false;04/06/2023
33969500000195;true;true;04/06/2023
33970735000105;true;true;04/06/2023
33975508000164;true;true;04/06/2023
33976233000183;true;true;04/06/2023
33977600000163;true;true;04/06/2023
33978172000355;false;false;04/06/2023
33982607000173;true;false;04/06/2023
33982905000163;true;true;04/06/2023
33985998000180;true;true;04/06/2023
33991377000109;true;true;04/06/2023
34000723000102;true;true;04/06/2023
34002904000259;NI;NI;04/06/2023
34003324000103;true;true;04/06/2023
34003348000154;true;true;04/06/2023
34017833000187;true;true;04/06/2023
34018428000183;true;true;04/06/2023
34023307000120;true;true;04/06/2023
34025739000170;true;true;04/06/2023
34027231000100;true;true;04/06/2023
34028316244169;false;false;04/06/2023
34028316324278;false;false;04/06/2023
34028316815506;false;false;04/06/2023
34033848000139;false;false;04/06/2023
34038767000121;true;false;04/06/2023
34038904000128;false;false;04/06/2023
34047257000110;true;false;04/06/2023
34047624000186;true;false;04/06/2023
34048608000108;true;false;04/06/2023
34051200000195;true;true;04/06/2023
34053826000130;true;true;04/06/2023
34054459000190;false;false;04/06/2023
34055658000112;true;true;04/06/2023
34055747000169;true;true;04/06/2023
34070499000125;true;true;04/06/2023
34071747000152;true;false;04/06/2023
34076504000107;true;true;04/06/2023
34081623000158;true;true;04/06/2023
34082688000118;true;true;04/06/2023
34083757000108;true;true;04/06/2023
34084859000148;true;true;04/06/2023
34085325000136;false;false;04/06/2023
34088945000129;true;true;04/06/2023
34089772000163;true;true;04/06/2023
34090732000131;true;true;04/06/2023
34094494000132;true;true;04/06/2023
34096597000131;true;true;04/06/2023
34097240000178;true;true;04/06/2023
34102854000109;true;false;04/06/2023
34114508000132;true;true;04/06/2023
34118839000140;true;true;04/06/2023
34129741000199;true;true;04/06/2023
34140132000130;true;true;04/06/2023
34144355000176;true;true;04/06/2023
34147402000135;true;true;04/06/2023
34148139000107;true;true;04/06/2023
34151195000192;true;true;04/06/2023
34157500000153;true;true;04/06/2023
34162364000190;true;true;04/06/2023
34163315000171;true;true;04/06/2023
34168305000129;true;true;04/06/2023
34169557000172;false;false;04/06/2023
34193175000184;true;true;04/06/2023
34193745000136;true;true;04/06/2023
34200104000161;true;false;04/06/2023
34211384000294;NI;NI;04/06/2023
34215735000154;true;true;04/06/2023
34223555000114;false;false;04/06/2023
34224393000139;false;false;04/06/2023
34229770000122;true;true;04/06/2023
34231240000119;true;true;04/06/2023
34234562000111;true;true;04/06/2023
34235461000165;true;true;04/06/2023
34237547000127;false;false;04/06/2023
34240601000193;true;true;04/06/2023
34242803000174;true;true;04/06/2023
34242971000160;true;true;04/06/2023
34243565000111;true;true;04/06/2023
34258373000189;true;true;04/06/2023
34262381000107;true;false;04/06/2023
34263372000122;true;false;04/06/2023
34263590000167;false;false;04/06/2023
34266006000127;true;true;04/06/2023
34270656000146;true;true;04/06/2023
34274233000102;false;false;04/06/2023
34287297000130;true;true;04/06/2023
34296239000172;true;false;04/06/2023
34299152000159;true;true;04/06/2023
34299496000168;true;true;04/06/2023
34308565000152;true;false;04/06/2023
34313876000100;true;true;04/06/2023
34313910000146;true;true;04/06/2023
34313975000191;true;false;04/06/2023
34328293000152;true;true;04/06/2023
34329660000132;true;true;04/06/2023
34338222000130;true;false;04/06/2023
34339193000121;true;true;04/06/2023
34342851000134;true;true;04/06/2023
34344867000186;true;true;04/06/2023
34346464000176;true;false;04/06/2023
34351859000167;true;true;04/06/2023
34353920006570;false;false;04/06/2023
34358990000156;true;false;04/06/2023
34359253000178;true;true;04/06/2023
34360143000126;true;true;04/06/2023
34370150000109;true;true;04/06/2023
34374002000162;true;true;04/06/2023
34376363000148;true;true;04/06/2023
34378603000143;true;true;04/06/2023
34380339000182;true;false;04/06/2023
34393866000121;true;false;04/06/2023
34398616000184;true;false;04/06/2023
34399623000109;true;true;04/06/2023
34405585000141;true;true;04/06/2023
34408290000129;true;false;04/06/2023
34410873000194;true;false;04/06/2023
34417939000178;true;false;04/06/2023
34419728000174;true;true;04/06/2023
34423492000140;true;true;04/06/2023
34428346000107;true;true;04/06/2023
34428718000103;true;true;04/06/2023
34433939000161;true;false;04/06/2023
34435017000193;true;false;04/06/2023
34439934000146;true;true;04/06/2023
34441070000105;true;false;04/06/2023
34445873000120;true;true;04/06/2023
34447894000184;true;true;04/06/2023
34449356000129;true;true;04/06/2023
34451098000115;true;false;04/06/2023
34452081000182;true;false;04/06/2023
34459006000143;true;false;04/06/2023
34461649000121;true;false;04/06/2023
34467341000193;true;true;04/06/2023
34467925000169;true;true;04/06/2023
34472672000111;true;true;04/06/2023
34474024000102;true;true;04/06/2023
34485991000161;true;true;04/06/2023
34487134000109;true;true;04/06/2023
34493846000122;true;true;04/06/2023
34497090000190;true;true;04/06/2023
34502623000184;true;true;04/06/2023
34509375000101;true;false;04/06/2023
34512067000127;true;true;04/06/2023
34513294000177;true;true;04/06/2023
34514036000105;true;true;04/06/2023
34526084000113;false;false;04/06/2023
34527253000130;true;true;04/06/2023
34530155000151;false;false;04/06/2023
34535421000139;true;false;04/06/2023
34542305000147;true;false;04/06/2023
34545436000188;true;true;04/06/2023
34547923000180;true;false;04/06/2023
34553579000131;true;true;04/06/2023
34555370000107;true;false;04/06/2023
34563307000112;true;false;04/06/2023
34566103000135;true;true;04/06/2023
34566805000119;true;true;04/06/2023
34569770000171;true;false;04/06/2023
34595627000154;true;false;04/06/2023
34598776000177;true;true;04/06/2023
34601777000123;true;true;04/06/2023
34606389000135;true;true;04/06/2023
34628136000162;true;true;04/06/2023
34630690000184;true;false;04/06/2023
34631083000139;true;false;04/06/2023
34632432000137;true;false;04/06/2023
34634031000116;true;true;04/06/2023
34634317000100;true;true;04/06/2023
34634690000152;true;true;04/06/2023
34651734000152;true;true;04/06/2023
34653122000107;true;true;04/06/2023
34653761000164;true;true;04/06/2023
34655917000146;true;true;04/06/2023
34656636000108;true;true;04/06/2023
34657154000172;true;true;04/06/2023
34658709000109;true;true;04/06/2023
34659515000110;true;false;04/06/2023
34661566000186;true;false;04/06/2023
34666126000111;true;true;04/06/2023
34669017000158;true;true;04/06/2023
34669969000171;true;true;04/06/2023
34670229000155;true;true;04/06/2023
34670717000162;false;false;04/06/2023
34671367000159;true;true;04/06/2023
34673659000120;true;true;04/06/2023
34675104000118;true;true;04/06/2023
34675972000106;true;true;04/06/2023
34684074000106;true;true;04/06/2023
34690293000106;true;true;04/06/2023
34691259000148;true;true;04/06/2023
34693565000113;true;true;04/06/2023
34696523000136;true;false;04/06/2023
34703740000106;true;false;04/06/2023
34704666000142;true;false;04/06/2023
34704682000135;true;true;04/06/2023
34710113000100;true;true;04/06/2023
34710597000180;false;false;04/06/2023
34719242000151;false;false;04/06/2023
34719788000102;false;false;04/06/2023
34732922000105;true;true;04/06/2023
34734799000161;true;true;04/06/2023
34735148000196;true;true;04/06/2023
34735412000191;false;false;04/06/2023
34740824000110;true;true;04/06/2023
34753812000120;true;true;04/06/2023
34754951000178;true;true;04/06/2023
34758933000164;true;true;04/06/2023
34765697000103;true;true;04/06/2023
34766494000131;true;true;04/06/2023
34767349000175;true;false;04/06/2023
34776726000132;true;true;04/06/2023
34777580000140;true;true;04/06/2023
34779117000137;true;true;04/06/2023
34781214000164;true;true;04/06/2023
34784115000306;NI;NI;04/06/2023
34784380000114;true;true;04/06/2023
34788700000104;true;false;04/06/2023
34790970000150;true;false;04/06/2023
34791311000138;true;true;04/06/2023
34796444000105;true;false;04/06/2023
34802799000151;true;false;04/06/2023
34805138000180;false;false;04/06/2023
34814594000196;true;false;04/06/2023
34818863000192;true;true;04/06/2023
34821120000171;true;true;04/06/2023
34822787000199;true;false;04/06/2023
34823217000113;true;true;04/06/2023
34829504000130;true;true;04/06/2023
34834686000138;true;false;04/06/2023
34838647000109;true;true;04/06/2023
34840778000120;true;true;04/06/2023
34843147000165;true;true;04/06/2023
34844672000103;true;true;04/06/2023
34848682000109;true;false;04/06/2023
34858568000160;true;false;04/06/2023
34862145000113;true;true;04/06/2023
34868020000109;true;true;04/06/2023
34869082000127;true;true;04/06/2023
34872393000145;true;true;04/06/2023
34873529000131;true;true;04/06/2023
34878949000100;false;false;04/06/2023
34878950000135;true;true;04/06/2023
34879889000140;true;true;04/06/2023
34881225000116;true;false;04/06/2023
34882495000141;true;true;04/06/2023
34882769000100;true;true;04/06/2023
34887613000104;true;false;04/06/2023
34893637000176;true;true;04/06/2023
34894112000155;true;false;04/06/2023
34894983000179;true;false;04/06/2023
34897040000108;true;true;04/06/2023
34897728000180;false;false;04/06/2023
34899621000170;true;true;04/06/2023
34900617000185;false;false;04/06/2023
34901945000104;true;false;04/06/2023
34903854000108;true;false;04/06/2023
34904272000138;true;false;04/06/2023
34906210000165;false;false;04/06/2023
34909266000173;true;true;04/06/2023
34921308000191;true;false;04/06/2023
34922503000136;true;true;04/06/2023
34923505000140;true;true;04/06/2023
34927093000116;true;true;04/06/2023
34933310000180;true;true;04/06/2023
34933528000135;true;true;04/06/2023
34938503000124;true;true;04/06/2023
34938540000132;true;true;04/06/2023
34944231000175;true;false;04/06/2023
34949376000169;true;true;04/06/2023
34951974000172;false;false;04/06/2023
34953936000159;true;true;04/06/2023
34961579000170;true;true;04/06/2023
34968928000186;true;false;04/06/2023
34973877000180;true;true;04/06/2023
34974241000153;true;false;04/06/2023
34975279000140;true;true;04/06/2023
34976121000195;true;true;04/06/2023
34988227000109;true;true;04/06/2023
34990695000118;true;true;04/06/2023
34991868000112;true;true;04/06/2023
34994255000139;true;true;04/06/2023
34994259000117;true;true;04/06/2023
34996143000117;true;true;04/06/2023
34997240000124;true;true;04/06/2023
34997853000161;true;true;04/06/2023
35001521000148;true;false;04/06/2023
35001646000178;true;false;04/06/2023
35005208000188;true;true;04/06/2023
35020776000158;true;true;04/06/2023
35028352000130;true;false;04/06/2023
35038400000170;true;false;04/06/2023
35042417000100;true;true;04/06/2023
35042909000197;true;true;04/06/2023
35047394000118;true;true;04/06/2023
35048333000175;true;false;04/06/2023
35049855000191;true;true;04/06/2023
35053086000103;true;true;04/06/2023
35054684000199;true;true;04/06/2023
35057862000135;true;true;04/06/2023
35058263000136;true;true;04/06/2023
35058794000129;true;true;04/06/2023
35059999000129;false;false;04/06/2023
35061260000151;true;true;04/06/2023
35064395000170;true;true;04/06/2023
35065510000121;true;true;04/06/2023
35070645000185;false;false;04/06/2023
35078198000100;true;true;04/06/2023
35082093000125;true;false;04/06/2023
35085954000129;true;true;04/06/2023
35086280000187;true;true;04/06/2023
35086353000130;true;true;04/06/2023
35087557000196;true;false;04/06/2023
35092494000166;true;true;04/06/2023
35095361000143;true;false;04/06/2023
35100043000123;true;true;04/06/2023
35100319000173;true;true;04/06/2023
35103049000154;true;true;04/06/2023
35103149000180;true;true;04/06/2023
35106550000174;true;true;04/06/2023
35111084000115;true;true;04/06/2023
35111135000109;true;true;04/06/2023
35114947000108;true;true;04/06/2023
35116065000181;true;true;04/06/2023
35117880000165;true;true;04/06/2023
35121228000114;true;true;04/06/2023
35124048000196;true;true;04/06/2023
35124598000105;true;true;04/06/2023
35124696000142;true;true;04/06/2023
35124745000147;true;true;04/06/2023
35131678000198;true;false;04/06/2023
35136790000111;true;true;04/06/2023
35140673000121;true;false;04/06/2023
35140795000118;true;true;04/06/2023
35142680000162;true;false;04/06/2023
35149200000195;true;true;04/06/2023
35151134000198;true;false;04/06/2023
35154003000164;true;true;04/06/2023
35155843000141;true;false;04/06/2023
35156641000114;false;false;04/06/2023
35158971000149;false;false;04/06/2023
35159926000109;true;true;04/06/2023
35160495000109;true;true;04/06/2023
35160995000132;true;true;04/06/2023
35162229000107;true;true;04/06/2023
35169342000114;true;true;04/06/2023
35169370000131;true;false;04/06/2023
35177494000169;true;true;04/06/2023
35178456000120;true;true;04/06/2023
35182939000107;true;true;04/06/2023
35183496000160;true;true;04/06/2023
35183622000187;true;true;04/06/2023
35195535000140;true;true;04/06/2023
35197962000167;true;true;04/06/2023
35198315000170;true;false;04/06/2023
35204344000105;true;false;04/06/2023
35205646000190;true;true;04/06/2023
35206553000180;true;true;04/06/2023
35215444000129;true;true;04/06/2023
35219315000109;true;true;04/06/2023
35220349000113;false;false;04/06/2023
35223370000172;true;true;04/06/2023
35223720000109;true;true;04/06/2023
35237264000148;true;true;04/06/2023
35237423000104;true;true;04/06/2023
35242176000134;true;true;04/06/2023
35246598000188;true;true;04/06/2023
35248215000100;true;true;04/06/2023
35255426000170;true;true;04/06/2023
35264888000154;true;false;04/06/2023
35268155000198;true;true;04/06/2023
35278481000186;true;true;04/06/2023
35285452000141;true;true;04/06/2023
35285779000113;true;true;04/06/2023
35291356000106;true;true;04/06/2023
35292506000104;true;true;04/06/2023
35292676000180;true;true;04/06/2023
35294175000133;true;true;04/06/2023
35296553000118;false;false;04/06/2023
35297879000160;true;false;04/06/2023
35298130000137;true;true;04/06/2023
35304157000195;true;true;04/06/2023
35313169000186;true;true;04/06/2023
35321548000118;true;true;04/06/2023
35322340000113;true;false;04/06/2023
35326012000195;true;true;04/06/2023
35326608000195;true;true;04/06/2023
35326723000160;true;true;04/06/2023
35332262000138;true;true;04/06/2023
35335147000117;true;false;04/06/2023
35356809000135;true;true;04/06/2023
35364910000138;true;false;04/06/2023
35368559000153;true;true;04/06/2023
35369673000106;true;false;04/06/2023
35374374000151;true;true;04/06/2023
35377210000188;true;false;04/06/2023
35381514000119;true;true;04/06/2023
35382263000197;true;true;04/06/2023
35384274000106;true;true;04/06/2023
35388400000109;true;true;04/06/2023
35395539000171;true;true;04/06/2023
35399235000182;true;true;04/06/2023
35402400000108;true;true;04/06/2023
35405120000153;true;true;04/06/2023
35407454000166;true;true;04/06/2023
35426153000180;true;true;04/06/2023
35426326000160;true;false;04/06/2023
35429519000174;true;false;04/06/2023
35430454000187;true;true;04/06/2023
35430819000173;true;false;04/06/2023
35432790000169;true;true;04/06/2023
35438349000194;true;false;04/06/2023
35438424000117;true;true;04/06/2023
35441461000184;true;true;04/06/2023
35441543000129;true;true;04/06/2023
35447105000178;true;true;04/06/2023
35449698000101;true;true;04/06/2023
35449713000111;true;true;04/06/2023
35453951000109;true;true;04/06/2023
35455956000162;true;true;04/06/2023
35460721000169;true;true;04/06/2023
35461364000153;true;true;04/06/2023
35466924000162;true;true;04/06/2023
35467432000191;true;false;04/06/2023
35467612000173;false;false;04/06/2023
35469324000158;true;true;04/06/2023
35470574000450;false;false;04/06/2023
35471789000143;true;false;04/06/2023
35473661000119;true;true;04/06/2023
35478467000126;true;true;04/06/2023
35478626000192;true;true;04/06/2023
35479858000165;true;true;04/06/2023
35481181000108;true;true;04/06/2023
35492616000101;true;true;04/06/2023
35493695000175;true;true;04/06/2023
35501802000160;true;true;04/06/2023
35503396000174;true;true;04/06/2023
35506411000138;true;true;04/06/2023
35507610000160;false;false;04/06/2023
35510824000196;false;false;04/06/2023
35512279000177;true;true;04/06/2023
35515232000167;false;false;04/06/2023
35519589000113;false;false;04/06/2023
35520460000125;true;false;04/06/2023
35526038000187;true;true;04/06/2023
35529682000109;true;true;04/06/2023
35542681000102;true;true;04/06/2023
35545794000153;true;true;04/06/2023
35547534000117;true;true;04/06/2023
35547713000154;true;true;04/06/2023
35549548000170;true;true;04/06/2023
35558536000101;true;false;04/06/2023
35567650000106;false;false;04/06/2023
35572418000158;true;true;04/06/2023
35581684000228;NI;NI;04/06/2023
35582167000192;true;false;04/06/2023
35584527000195;false;false;04/06/2023
35586384000150;true;true;04/06/2023
35588336000100;false;false;04/06/2023
35591363000123;true;false;04/06/2023
35591688000106;true;false;04/06/2023
35594132000173;true;true;04/06/2023
35602505000100;true;true;04/06/2023
35604397000105;true;false;04/06/2023
35605275000133;true;false;04/06/2023
35607785000140;true;false;04/06/2023
35611398000187;true;true;04/06/2023
35611630000187;true;true;04/06/2023
35613734000120;true;true;04/06/2023
35614719000105;false;false;04/06/2023
35615296000130;true;false;04/06/2023
35617404000103;true;true;04/06/2023
35625289000119;true;true;04/06/2023
35632867000144;true;true;04/06/2023
35634728000150;true;true;04/06/2023
35640205000116;false;false;04/06/2023
35646923000108;true;false;04/06/2023
35647268000102;true;true;04/06/2023
35654782000167;true;false;04/06/2023
35655714000112;true;false;04/06/2023
35657200000104;true;true;04/06/2023
35669972000158;true;true;04/06/2023
35675843000172;true;true;04/06/2023
35678585000188;true;true;04/06/2023
35680019000100;true;true;04/06/2023
35682263000102;true;true;04/06/2023
35684896000150;true;false;04/06/2023
35687167000157;true;true;04/06/2023
35690683000130;false;false;04/06/2023
35702937000193;true;false;04/06/2023
35703286000156;true;true;04/06/2023
35707370000148;true;true;04/06/2023
35718776000126;true;true;04/06/2023
35725786000199;true;false;04/06/2023
35729273000156;true;false;04/06/2023
35733409000100;true;true;04/06/2023
35734102000115;false;false;04/06/2023
35741295000131;true;true;04/06/2023
35743521000113;false;false;04/06/2023
35747784000109;true;true;04/06/2023
35752495000270;NI;NI;04/06/2023
35753348000134;true;true;04/06/2023
35753914000108;true;true;04/06/2023
35759395000195;true;true;04/06/2023
35761239000169;true;true;04/06/2023
35765998000108;true;true;04/06/2023
35771455000195;true;true;04/06/2023
35775027000130;true;false;04/06/2023
35776024000111;true;false;04/06/2023
35777005000100;true;true;04/06/2023
35779137000170;true;false;04/06/2023
35784679000131;false;false;04/06/2023
35785776000220;NI;NI;04/06/2023
35786382000105;false;false;04/06/2023
35791391000194;false;false;04/06/2023
35797136000159;true;true;04/06/2023
35798639000149;true;false;04/06/2023
35798698000117;true;true;04/06/2023
35801739000187;true;true;04/06/2023
35802624000107;true;true;04/06/2023
35806848000197;false;false;04/06/2023
35807135000148;true;true;04/06/2023
35809778000120;false;false;04/06/2023
35817419000115;false;false;04/06/2023
35819357000180;false;false;04/06/2023
35823584000180;true;false;04/06/2023
35824684000120;true;false;04/06/2023
35826636000171;true;true;04/06/2023
35826897000191;true;false;04/06/2023
35830098000199;true;false;04/06/2023
35830361000140;false;false;04/06/2023
35837110000197;true;false;04/06/2023
35843569000101;true;true;04/06/2023
35844987000105;false;false;04/06/2023
35849358000178;true;false;04/06/2023
35849773000121;true;true;04/06/2023
35852522000104;true;true;04/06/2023
35860628000141;true;true;04/06/2023
35865316000120;true;false;04/06/2023
35869738000174;true;true;04/06/2023
35878777000138;true;true;04/06/2023
35878969000144;true;false;04/06/2023
35889196000100;true;true;04/06/2023
35906204000170;true;true;04/06/2023
35911846000168;true;false;04/06/2023
35914706000143;true;true;04/06/2023
35915730000105;true;true;04/06/2023
35917322000184;true;true;04/06/2023
35917664000102;true;true;04/06/2023
35917969000106;true;true;04/06/2023
35925018000189;true;true;04/06/2023
35926672000107;false;false;04/06/2023
35931686000119;true;false;04/06/2023
35935974000141;true;true;04/06/2023
35936365000107;false;false;04/06/2023
35936474000124;true;true;04/06/2023
35941462000198;true;true;04/06/2023
35941765000100;true;true;04/06/2023
35950757000120;true;false;04/06/2023
35953279000102;true;true;04/06/2023
35958093000146;true;true;04/06/2023
35959203000194;true;true;04/06/2023
35959955000155;true;true;04/06/2023
35964848000115;true;false;04/06/2023
35975882000195;true;true;04/06/2023
35976104000110;true;true;04/06/2023
35976151000164;true;true;04/06/2023
35978393000197;true;true;04/06/2023
35980428000122;true;true;04/06/2023
35981313000152;true;true;04/06/2023
35984601000160;true;true;04/06/2023
35985892000101;true;true;04/06/2023
35987533000193;true;true;04/06/2023
35993320000174;true;true;04/06/2023
35994036000112;true;true;04/06/2023
35995960000113;true;true;04/06/2023
35997874000140;true;true;04/06/2023
35998468000100;true;true;04/06/2023
36008924000181;true;true;04/06/2023
36011376000149;true;true;04/06/2023
36013815000152;true;true;04/06/2023
36016317000163;true;true;04/06/2023
36023000000154;false;false;04/06/2023
36023081000192;true;false;04/06/2023
36028094000154;true;false;04/06/2023
36030008000148;true;true;04/06/2023
36033160000184;true;true;04/06/2023
36043133000192;true;true;04/06/2023
36043863000193;true;true;04/06/2023
36046153000117;true;true;04/06/2023
36048137000163;true;true;04/06/2023
36050141000166;true;true;04/06/2023
36050242000137;true;true;04/06/2023
36056847000135;true;true;04/06/2023
36058389000173;true;true;04/06/2023
36060461000105;true;true;04/06/2023
36063736000156;true;true;04/06/2023
36066268000173;true;true;04/06/2023
36069299000188;true;true;04/06/2023
36072506000153;true;true;04/06/2023
36074476000114;true;true;04/06/2023
36076257000174;true;true;04/06/2023
36078500000193;true;false;04/06/2023
36079029000158;true;true;04/06/2023
36079708000127;true;true;04/06/2023
36082133000100;true;true;04/06/2023
36087891000102;true;false;04/06/2023
36088681000139;true;true;04/06/2023
36089184000155;true;true;04/06/2023
36097493000177;true;true;04/06/2023
36099015000104;true;true;04/06/2023
36099330000123;true;false;04/06/2023
36100272000100;true;true;04/06/2023
36104613000116;true;true;04/06/2023
36105182000102;true;true;04/06/2023
36107776000152;true;true;04/06/2023
36114555000101;true;false;04/06/2023
36117645000156;true;true;04/06/2023
36118413000112;true;true;04/06/2023
36120407000108;true;false;04/06/2023
36121312000109;true;true;04/06/2023
36124647000172;true;true;04/06/2023
36125132000197;true;true;04/06/2023
36126672000195;true;true;04/06/2023
36127144000150;true;true;04/06/2023
36130735000187;true;true;04/06/2023
36131952000191;true;false;04/06/2023
36132088000142;true;true;04/06/2023
36137234000122;true;true;04/06/2023
36137522000187;true;true;04/06/2023
36139424000189;true;true;04/06/2023
36140384000195;true;true;04/06/2023
36145955000184;true;true;04/06/2023
36146166000168;false;false;04/06/2023
36148119000153;true;true;04/06/2023
36150782000192;true;true;04/06/2023
36150831000197;true;true;04/06/2023
36157096000143;true;true;04/06/2023
36158086000122;true;true;04/06/2023
36158852000159;true;true;04/06/2023
36159636000128;true;true;04/06/2023
36159739000198;false;false;04/06/2023
36160981000181;true;true;04/06/2023
36161190000176;true;true;04/06/2023
36162705000152;true;true;04/06/2023
36163853000191;true;false;04/06/2023
36175421000109;true;true;04/06/2023
36182742000122;true;true;04/06/2023
36182770000140;true;false;04/06/2023
36184246000108;true;true;04/06/2023
36188007000126;true;false;04/06/2023
36189912000109;true;true;04/06/2023
36191569000129;true;false;04/06/2023
36195319000167;false;false;04/06/2023
36197533000152;true;true;04/06/2023
36205849000149;true;true;04/06/2023
36206366000169;true;true;04/06/2023
36206446000114;true;true;04/06/2023
36207275000148;true;true;04/06/2023
36209710000173;true;true;04/06/2023
36212098000198;true;true;04/06/2023
36213001000161;true;true;04/06/2023
36221030000175;true;true;04/06/2023
36227062000188;true;true;04/06/2023
36227688000194;true;true;04/06/2023
36232103000124;true;true;04/06/2023
36232561000163;true;true;04/06/2023
36233767000108;true;true;04/06/2023
36233801000144;true;true;04/06/2023
36234072000140;true;true;04/06/2023
36237531000140;true;true;04/06/2023
36240584000110;true;true;04/06/2023
36242123000186;true;true;04/06/2023
36244509000127;true;false;04/06/2023
36246645000156;true;true;04/06/2023
36250632000150;true;true;04/06/2023
36252089000120;true;true;04/06/2023
36257710000149;true;true;04/06/2023
36259461000120;true;true;04/06/2023
36259870000127;true;true;04/06/2023
36259987000100;true;true;04/06/2023
36260138000177;true;true;04/06/2023
36262192000151;false;false;04/06/2023
36270900000104;true;true;04/06/2023
36273137000167;true;true;04/06/2023
36274459000120;true;true;04/06/2023
36277494000101;true;true;04/06/2023
36278303000118;true;false;04/06/2023
36278741000186;true;true;04/06/2023
36283048000100;true;true;04/06/2023
36287971000101;true;true;04/06/2023
36292818000172;false;false;04/06/2023
36295240000108;true;true;04/06/2023
36295249000119;true;false;04/06/2023
36295820000103;true;false;04/06/2023
36297792000155;true;true;04/06/2023
36299621000165;true;true;04/06/2023
36301321000173;true;true;04/06/2023
36303141000120;true;true;04/06/2023
36304930000186;true;true;04/06/2023
36305421000178;true;true;04/06/2023
36305491000126;true;true;04/06/2023
